 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |              L1bit |    Effective |
| 167673 |  [210-236], [239-305], |   5.836(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 389.044(/nb) |
|        |   [309-418], [423-446] |              |         v3(10,7,30,15) |                    |              |
| 167674 |                [1-345] |   8.155(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.155(/pb) |
|        |                        |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167674 |                [1-345] |   8.155(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 543.663(/nb) |
|        |                        |              |         v3(10,7,30,15) |                    |              |
| 167675 |    [1-129], [133-299], |  19.135(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  19.135(/pb) |
|        |  [301-617], [690-707], |              |    IsoL_v3(10,7,30,15) |                    |              |
|        |  [710-712], [715-716], |              |                        |                    |              |
|        |  [719-719], [721-725], |              |                        |                    |              |
|        |  [740-741], [748-758], |              |                        |                    |              |
|        |  [762-770], [774-787], |              |                        |                    |              |
|        |  [793-797], [811-1062] |              |                        |                    |              |
| 167675 |    [1-129], [133-299], |  19.135(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.547(/pb) |
|        |  [301-617], [690-707], |              |         v3(10,7,30,15) |                    |              |
|        |  [710-712], [715-716], |              |                        |                    |              |
|        |  [719-719], [721-725], |              |                        |                    |              |
|        |  [740-741], [748-758], |              |                        |                    |              |
|        |  [762-770], [774-787], |              |                        |                    |              |
|        |  [793-797], [811-1062] |              |                        |                    |              |
| 167676 |     [1-278], [289-449] |   7.573(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   7.573(/pb) |
|        |                        |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167676 |     [1-278], [289-449] |   7.573(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 757.303(/nb) |
|        |                        |              |         v3(10,7,30,15) |                    |              |
| 167740 |   [79-126], [132-168], |   2.182(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.182(/pb) |
|        |              [170-172] |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167740 |   [79-126], [132-168], |   2.182(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 145.490(/nb) |
|        |              [170-172] |              |         v3(10,7,30,15) |                    |              |
| 167746 |               [56-383] |   8.357(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   8.357(/pb) |
|        |                        |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167746 |               [56-383] |   8.357(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 557.125(/nb) |
|        |                        |              |         v3(10,7,30,15) |                    |              |
| 167754 |               [62-102] | 994.276(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 994.276(/nb) |
|        |                        |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167754 |               [62-102] | 994.276(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  66.285(/nb) |
|        |                        |              |         v3(10,7,30,15) |                    |              |
| 167784 |                [51-67] | 428.486(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 428.486(/nb) |
|        |                        |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167784 |                [51-67] | 428.486(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  28.566(/nb) |
|        |                        |              |         v3(10,7,30,15) |                    |              |
| 167786 |        [1-1], [11-75], |   3.976(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.976(/pb) |
|        |               [81-175] |              |    IsoL_v3(10,7,30,15) |                    |              |
| 167786 |        [1-1], [11-75], |   3.976(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 265.070(/nb) |
|        |               [81-175] |              |         v3(10,7,30,15) |                    |              |
| 167807 |   [60-159], [178-204], |  40.518(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  40.518(/pb) |
|        |  [210-482], [484-558], |              |    IsoL_v3(10,7,30,15) |                    |              |
|        | [560-872], [878-1441], |              |                        |                    |              |
|        |            [1444-1842] |              |                        |                    |              |
| 167807 |   [60-159], [178-204], |  40.518(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.985(/pb) |
|        |  [210-482], [484-558], |              |         v3(10,7,30,15) |                    |              |
|        | [560-872], [878-1441], |              |                        |                    |              |
|        |            [1444-1842] |              |                        |                    |              |
| 167830 |    [1-437], [442-587], |  20.339(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  20.339(/pb) |
|        |  [590-828], [834-1242] |              |  IsoL_v3(10,7,4,30,15) |                    |              |
| 167830 |    [1-437], [442-587], |  20.339(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.090(/pb) |
|        |  [590-828], [834-1242] |              |       v3(10,7,4,30,15) |                    |              |
| 167898 |  [108-619], [621-995], |  37.970(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  37.970(/pb) |
|        |           [1001-1010], |              |  IsoL_v3(10,7,4,30,15) |                    |              |
|        |           [1013-1053], |              |                        |                    |              |
|        |           [1057-1295], |              |                        |                    |              |
|        |            [1298-1762] |              |                        |                    |              |
| 167898 |  [108-619], [621-995], |  37.970(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.899(/pb) |
|        |           [1001-1010], |              |       v3(10,7,4,30,15) |                    |              |
|        |           [1013-1053], |              |                        |                    |              |
|        |           [1057-1295], |              |                        |                    |              |
|        |            [1298-1762] |              |                        |                    |              |
| 167913 |     [1-126], [128-432] |   7.609(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   7.609(/pb) |
|        |                        |              |  IsoL_v3(10,7,4,30,15) |                    |              |
| 167913 |     [1-126], [128-432] |   7.609(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.218(/pb) |
|        |                        |              |       v3(10,7,4,30,15) |                    |              |
| 170826 |   [50-122], [139-243], |   6.678(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.336(/pb) |
|        |              [248-308] |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170826 |   [50-122], [139-243], |   6.678(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 445.167(/nb) |
|        |              [248-308] |              |       v3(10,7,4,30,15) |                    |              |
| 170842 |       [1-27], [32-96], |   7.832(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.566(/pb) |
|        |              [102-331] |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170842 |       [1-27], [32-96], |   7.832(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 522.164(/nb) |
|        |              [102-331] |              |       v3(10,7,4,30,15) |                    |              |
| 170854 |    [1-336], [341-414], |  11.642(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.328(/pb) |
|        |   [420-470], [475-578] |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170854 |    [1-336], [341-414], |  11.642(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 776.109(/nb) |
|        |   [420-470], [475-578] |              |       v3(10,7,4,30,15) |                    |              |
| 170876 |    [1-110], [115-295], |   8.742(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.772(/pb) |
|        |   [301-516], [518-518] |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170876 |    [1-110], [115-295], |   8.742(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 840.790(/nb) |
|        |   [301-516], [518-518] |              |       v3(10,7,4,30,15) |                    |              |
| 170896 |                [1-212] |   3.333(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.666(/pb) |
|        |                        |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170896 |                [1-212] |   3.333(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 476.123(/nb) |
|        |                        |              |       v3(10,7,4,30,15) |                    |              |
| 170899 |                 [1-84] |   1.267(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 633.277(/nb) |
|        |                        |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170899 |                 [1-84] |   1.267(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 180.936(/nb) |
|        |                        |              |       v3(10,7,4,30,15) |                    |              |
| 170901 |     [1-153], [159-200] |   2.662(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.331(/pb) |
|        |                        |              |  IsoL_v4(10,7,4,30,15) |                    |              |
| 170901 |     [1-153], [159-200] |   2.662(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 380.224(/nb) |
|        |                        |              |       v3(10,7,4,30,15) |                    |              |
| 171050 |     [47-74], [80-337], |  17.579(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.443(/pb) |
|        |  [342-369], [371-379], |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |  [384-423], [427-467], |              |                  0,30) |                    |              |
|        |              [471-648] |              |                        |                    |              |
| 171050 |     [47-74], [80-337], |  17.579(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 853.939(/nb) |
|        |  [342-369], [371-379], |              | v3(4,7,10,45,15,20,30) |                    |              |
|        |  [384-423], [427-467], |              |                        |                    |              |
|        |              [471-648] |              |                        |                    |              |
| 171091 |                [1-135] |   3.346(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 477.944(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171091 |                [1-135] |   3.346(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 167.280(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171098 |                  [1-8] |  90.585(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  12.941(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171098 |                  [1-8] |  90.585(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.529(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171102 |                 [1-19] | 419.904(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  59.986(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171102 |                 [1-19] | 419.904(/nb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  20.995(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171106 |       [1-27], [32-288] |   6.579(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.281(/pb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171106 |       [1-27], [32-288] |   6.579(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 428.527(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171117 |       [1-54], [56-78], |   1.637(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 327.381(/nb) |
|        |                [80-84] |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171117 |       [1-54], [56-78], |   1.637(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 109.127(/nb) |
|        |                [80-84] |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171156 |   [42-106], [111-686], |  18.299(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.122(/pb) |
|        |              [688-691] |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171156 |   [42-106], [111-686], |  18.299(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 767.606(/nb) |
|        |              [688-691] |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171178 |      [1-92], [97-205], |  21.946(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   4.989(/pb) |
|        |  [210-551], [556-557], |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |  [563-787], [792-1043] |              |                  0,30) |                    |              |
| 171178 |      [1-92], [97-205], |  21.946(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.605(/pb) |
|        |  [210-551], [556-557], |              | v3(4,7,10,45,15,20,30) |                    |              |
|        |  [563-787], [792-1043] |              |                        |                    |              |
| 171219 |    [48-151], [153-162] |   3.842(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 384.188(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171219 |    [48-151], [153-162] |   3.842(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 128.063(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171274 |    [88-137], [140-143] |   1.981(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 198.140(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171274 |    [88-137], [140-143] |   1.981(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  66.047(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171282 |       [1-12], [14-99], |   5.827(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 582.681(/nb) |
|        |   [104-134], [140-171] |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171282 |       [1-12], [14-99], |   5.827(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 194.227(/nb) |
|        |   [104-134], [140-171] |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171315 |               [53-225] |   6.022(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 602.175(/nb) |
|        |                        |              | IsoL_v4(4,7,10,45,15,2 |                    |              |
|        |                        |              |                  0,30) |                    |              |
| 171315 |               [53-225] |   6.022(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 200.725(/nb) |
|        |                        |              | v3(4,7,10,45,15,20,30) |                    |              |
| 171369 |   [42-130], [136-137], |   3.724(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 348.772(/nb) |
|        |              [144-161] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171369 |   [42-130], [136-137], |   3.724(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 118.223(/nb) |
|        |              [144-161] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 171446 |               [58-144] |   3.230(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 323.004(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171446 |               [58-144] |   3.230(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 107.668(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 171484 |   [61-202], [207-370], |  12.470(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.316(/pb) |
|        |              [377-432] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171484 |   [61-202], [207-370], |  12.470(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 445.532(/nb) |
|        |              [377-432] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 171578 |   [47-150], [156-174], |  22.632(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   3.243(/pb) |
|        |  [179-314], [320-347], |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |  [353-480], [487-572], |              |               5,20,30) |                    |              |
|        |   [578-816], [821-973] |              |                        |                    |              |
| 171578 |   [47-150], [156-174], |  22.632(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.101(/pb) |
|        |  [179-314], [320-347], |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |  [353-480], [487-572], |              |                    30) |                    |              |
|        |   [578-816], [821-973] |              |                        |                    |              |
| 171812 |    [59-296], [301-438] |  12.901(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.445(/pb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171812 |    [59-296], [301-438] |  12.901(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 490.106(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 171921 |               [51-141] |   3.645(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 364.508(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171921 |               [51-141] |   3.645(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 121.503(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 171926 |      [1-49], [51-155], |   8.840(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 884.032(/nb) |
|        |   [161-172], [177-264] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 171926 |      [1-49], [51-155], |   8.840(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 294.677(/nb) |
|        |   [161-172], [177-264] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172014 |      [1-64], [66-143], |   9.162(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 916.206(/nb) |
|        |              [149-243] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172014 |      [1-64], [66-143], |   9.162(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 305.402(/nb) |
|        |              [149-243] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172024 |                 [1-46] |   1.666(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 166.624(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172024 |                 [1-46] |   1.666(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  55.541(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172033 |      [1-65], [71-277], |  22.985(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.919(/pb) |
|        |  [282-375], [380-473], |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |              [478-749] |              |               5,20,30) |                    |              |
| 172033 |      [1-65], [71-277], |  22.985(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.007(/pb) |
|        |  [282-375], [380-473], |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |              [478-749] |              |                    30) |                    |              |
| 172163 |    [36-109], [115-469] |  16.439(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.644(/pb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172163 |    [36-109], [115-469] |  16.439(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 547.961(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172208 |               [61-198] |   5.632(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 563.183(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172208 |               [61-198] |   5.632(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 187.728(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172252 |                [32-54] |   1.002(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 100.228(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172252 |                [32-54] |   1.002(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  33.409(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172254 |                 [1-35] |   1.441(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 144.118(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172254 |                 [1-35] |   1.441(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  48.039(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172255 |                 [1-40] |   1.469(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 146.931(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172255 |                 [1-40] |   1.469(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  48.977(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172268 |               [56-169] |   4.901(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 490.103(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172268 |               [56-169] |   4.901(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 163.368(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172286 |    [52-177], [184-215] |   6.323(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 632.323(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172286 |    [52-177], [184-215] |   6.323(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 210.774(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172389 |   [34-144], [150-428], |  16.205(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.621(/pb) |
|        |              [434-460] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172389 |   [34-144], [150-428], |  16.205(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 540.168(/nb) |
|        |              [434-460] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172399 |               [57-226] |   7.011(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 701.146(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172399 |               [57-226] |   7.011(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 233.715(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172400 |    [1-495], [500-690], |  23.716(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   2.688(/pb) |
|        |              [696-704] |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172400 |    [1-495], [500-690], |  23.716(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 913.401(/nb) |
|        |              [696-704] |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172401 |         [1-2], [5-148] |   4.129(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 589.903(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172401 |         [1-2], [5-148] |   4.129(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 206.466(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172411 |               [85-349] |  10.822(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.080(/pb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172411 |               [85-349] |  10.822(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 360.301(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172478 |                [1-110] |   2.809(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 401.255(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172478 |                [1-110] |   2.809(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 140.439(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172619 |                 [1-77] |   1.490(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 298.056(/nb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172619 |                 [1-77] |   1.490(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |  99.352(/nb) |
|        |                        |              | v3(4,7,40,10,45,15,20, |                    |              |
|        |                        |              |                    30) |                    |              |
| 172620 |                [1-495] |   9.224(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) |   1.845(/pb) |
|        |                        |              | IsoL_v4(4,7,40,10,45,1 |                    |              |
|        |                        |              |               5,20,30) |                    |              |
| 172620 |                [1-495] |   9.224(/pb) | HLT_Photon90_CaloIdVL_ | "L1_SingleEG20"(1) | 614.912(/nb) |
