 ==  = 
|    Run |             SelectedLS |     Recorded |             HLTpath |              L1bit |    Effective |
| 166861 |          [1-6], [8-13] | 183.309(/nb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) | 183.309(/nb) |
| 166864 |       [1-29], [31-77], |   9.657(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   9.657(/pb) |
|        |    [79-99], [102-119], |              |                     |                    |              |
|        |  [125-247], [249-307], |              |                     |                    |              |
|        |  [311-365], [367-374], |              |                     |                    |              |
|        |   [378-454], [478-537] |              |                     |                    |              |
| 166888 |     [56-90], [93-154], |  10.198(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |  10.198(/pb) |
|        |   [156-394], [398-470] |              |                     |                    |              |
| 166889 |       [1-73], [79-228] |   5.033(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   5.033(/pb) |
| 166890 |                [1-441] |   9.353(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   9.353(/pb) |
| 166894 |                [1-190] |   3.568(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   3.568(/pb) |
| 166895 |      [1-66], [72-597], |  10.324(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |  10.324(/pb) |
|        |              [599-603] |              |                     |                    |              |
| 166911 |      [58-76], [81-103] | 985.534(/nb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) | 985.534(/nb) |
| 166922 |      [1-39], [41-105], |  18.087(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |  18.087(/pb) |
|        |  [110-340], [345-418], |              |                     |                    |              |
|        |  [423-747], [752-769], |              |                     |                    |              |
|        |              [773-773] |              |                     |                    |              |
| 166923 |     [1-382], [389-470] |   9.575(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   9.575(/pb) |
| 166946 |      [41-72], [75-201] |   4.094(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   4.094(/pb) |
| 166950 |         [1-1], [8-31], |  29.472(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |  29.472(/pb) |
|        |   [36-210], [216-877], |              |                     |                    |              |
|        | [883-950], [956-1012], |              |                     |                    |              |
|        |           [1018-1321], |              |                     |                    |              |
|        |           [1327-1345], |              |                     |                    |              |
|        |            [1347-1438] |              |                     |                    |              |
| 166960 |     [1-137], [143-166] |   2.848(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   2.848(/pb) |
| 166966 |                [1-238] |   3.982(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   3.982(/pb) |
| 166967 |                [1-220] |   3.471(/pb) | HLT_Photon125_v2(1) | "L1_SingleEG20"(1) |   3.471(/pb) |
| 167039 |      [20-92], [98-228] |   4.966(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   4.966(/pb) |
| 167039 |      [20-92], [98-228] |   4.966(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   4.966(/pb) |
| 167041 |    [1-336], [339-391], |  13.558(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |  13.558(/pb) |
|        |   [396-462], [467-663] |              |                     |                    |              |
| 167041 |    [1-336], [339-391], |  13.558(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |  13.558(/pb) |
|        |   [396-462], [467-663] |              |                     |                    |              |
| 167043 |     [1-125], [130-234] |   4.047(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   4.047(/pb) |
| 167043 |     [1-125], [130-234] |   4.047(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   4.047(/pb) |
| 167078 |               [40-173] |   3.200(/pb) | HLT_Photon135_v1(1) | "L1_SingleEG20"(1) |   3.200(/pb) |
| 167078 |               [40-173] |   3.200(/pb) | HLT_Photon400_v1(1) | "L1_SingleEG20"(1) |   3.200(/pb) |
