 ==  = 
|    Run |            SelectedLS |     Recorded |            HLTpath |          L1bit |    Effective |
| 160874 |      [1-51], [97-113] |  42.011(/nb) |    HLT_HT360_v2(1) | "L1_HTT100"(1) |  42.011(/nb) |
| 160874 |      [1-51], [97-113] |  42.011(/nb) |    HLT_HT440_v2(1) | "L1_HTT100"(1) |  42.011(/nb) |
| 160874 |      [1-51], [97-113] |  42.011(/nb) |    HLT_HT520_v2(1) | "L1_HTT100"(1) |  42.011(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT160_v2(1) |  "L1_HTT50"(1) |   2.992(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT240_v2(1) |  "L1_HTT50"(1) | 149.609(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT260_v2(1) | "L1_HTT100"(1) | 149.609(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT300_v2(1) | "L1_HTT100"(1) | 149.609(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT360_v2(1) | "L1_HTT100"(1) | 149.609(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT440_v2(1) | "L1_HTT100"(1) | 149.609(/nb) |
| 160939 |               [1-123] | 149.609(/nb) |    HLT_HT520_v2(1) | "L1_HTT100"(1) | 149.609(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT160_v2(1) |  "L1_HTT50"(1) |   1.827(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT240_v2(1) |  "L1_HTT50"(1) |  91.371(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT260_v2(1) | "L1_HTT100"(1) |  91.371(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT300_v2(1) | "L1_HTT100"(1) |  91.371(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT360_v2(1) | "L1_HTT100"(1) |  91.371(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT440_v2(1) | "L1_HTT100"(1) |  91.371(/nb) |
| 160940 |                [1-79] |  91.371(/nb) |    HLT_HT520_v2(1) | "L1_HTT100"(1) |  91.371(/nb) |
