 ==  = 
|    Run |             SelectedLS |     Recorded |                HLTpath |            L1bit |    Effective |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT250_v4(240,10) |   "L1_HTT100"(1) | 334.356(/ub) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT300_v5(240,10) |   "L1_HTT100"(1) | 501.534(/ub) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT350_v4(240,10) |   "L1_HTT100"(1) |   1.003(/nb) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT400_v4(240,10) |   "L1_HTT100"(1) |   2.006(/nb) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT450_v4(240,10) |   "L1_HTT100"(1) |   2.006(/nb) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT500_v4(240,10) |   "L1_HTT100"(1) |  10.031(/nb) |
| 165103 |                [1-107] |  46.515(/nb) |   HLT_HT550_v4(240,10) |   "L1_HTT100"(1) |  10.031(/nb) |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT150_v4(240,10,20 | "L1_HTT50"(1,10) |  54.554(/ub) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT200_v4(240,10,20 |    "L1_HTT75"(1) | 509.174(/ub) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT250_v4(240,10,20 |   "L1_HTT100"(1) |   1.273(/nb) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT300_v5(240,10,20 |   "L1_HTT100"(1) |   1.273(/nb) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT350_v4(240,10,20 |   "L1_HTT100"(1) |   3.819(/nb) |
|        |                        |              |                      ) |                  |              |
| 165120 |                [82-97] |  76.376(/nb) | HLT_HT400_v4(240,10,20 |   "L1_HTT100"(1) |   7.638(/nb) |
|        |                        |              |                      ) |                  |              |
